Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee
0x1cb88f509a9ca863b22b0d8f5d994614d76b2719da8a8eae34ae935d67c06bb7,Success,ERC-20,Transfer,20968955,233 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,100,000","$56,364.00",Ultra Token(UOS),0.00047672
0x4188d47c2ca78206a5edb154d7ed500dea51f5a491fbc722c35db3183b760313,Success,ERC-20,Transfer,20840967,251 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,100,000","$56,364.00",Ultra Token(UOS),0.00051187
0xaef9d6572e1bdcd7c4933d47cecf85e48a3666a4ae675fe40e71ae07d4c8469a,Success,ERC-20,Transfer,20770588,260 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,100,000","$56,364.00",Ultra Token(UOS),0.00017512
0x05643c81d847a1cd77f6d2ffce26a8f1fae3d10736e926e7e33beff55aac2c50,Success,ERC-20,Transfer,20675335,274 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,100,000","$56,364.00",Ultra Token(UOS),0.00003148
0xcea2f5a09f0546bb5b63ee31daecc1366a4d601a534c83e37cb46f6cef23fc57,Success,ERC-20,Transfer,20621002,281 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,100,000","$56,364.00",Ultra Token(UOS),0.00012066
0x2423b6ec4d70a1d2377115aa87f4d512bc428dd11306a2250a3be91c6a00fabb,Success,ERC-20,Transfer,20465503,303 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,100,000","$56,364.00",Ultra Token(UOS),0.00007701
0x0b87476cf6151d9f2cecf44ba0e6ab6d82f5a62f0806d0b28182bbdcc004a4ba,Success,ERC-20,Transfer,20465499,303 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,100,000","$56,364.00",Ultra Token(UOS),0.00008264
0xddab1722a1d272dcd82a0d377d783d6ff485ce7841d080262611dc0badcf5b08,Success,ERC-20,Transfer,20357844,318 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xad252705e843ae933055d248ee97a340fcc2b1cee6c707657f943c196291fac7,Success,ERC-20,Transfer,20357839,318 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xb457a888e6d0a2ffdcac1fdcfd9b8aef5f867a8c4ef1bbbe3f8ead6b841041ae,Success,ERC-20,Transfer,20357834,318 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x7fdd08038ec93a9c5e8bcbdd3dcc6c32c027e23af1e351bdb98dca7d384f208e,Success,ERC-20,Transfer,20357829,318 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x0be4568692243b0f5b67492c5778df396b9bf40468c18eee80d9a0cde2aeb8eb,Success,ERC-20,Transfer,20357825,318 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x137f9456ee215ab559e8858646ffe4d196a2a97097bfafc0a47dda68bc8c9e17,Success,ERC-20,Transfer,20288511,328 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x2013c22aff9b9e4b0e659c942b75b303fea7ab8629bec0f2a43f4f4c13f7bb34,Success,ERC-20,Transfer,20288510,328 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x27233ceec9b3c0a677e0e67851b7ef148016cdc7af37754432b9a91e4602b39b,Success,ERC-20,Transfer,20288489,328 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xe7e5cfbf1c00cc436535169a904c3e1953746f14770d8e8154449cc57cc6d7c6,Success,ERC-20,Transfer,20269792,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x5f2c2772dc94a19cb5ae0902935a34581eb4567813c9b4d6865fdcb304931cea,Success,ERC-20,Transfer,20269785,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x42395c472721924c83639e1996f22c6b5772cee4e818dc51ee92ab659606c2dc,Success,ERC-20,Transfer,20269780,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x5493098cd94816921c2911d5999a5576b0119fbee8ce476d0400cf6a2ec4c987,Success,ERC-20,Transfer,20269775,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x72aed8c99e1b13fc54d8686db0f6f2b898afd84e299ef206aef0f3c03a85ba9b,Success,ERC-20,Transfer,20269770,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x5dc7d9b523422c1225672b0412b4b3f00b74995d01370e47002810705e85ed20,Success,ERC-20,Transfer,20269765,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xa1a12f936f16bb418b7b5cfd0600a7a23d688ee96090379a85ad9af7388de968,Success,ERC-20,Transfer,20269760,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x968caf6b37fa68bcefe9327fdbf366b5a3e901aac3acd7ed8c6f31043d49b815,Success,ERC-20,Transfer,20269755,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x1abdca6624f85c6bbbd4150d60d71b18552caccb80be59eb06ee704ec5780ea4,Success,ERC-20,Transfer,20269751,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xbaa6819ac5fae16e48bbcd6c1ecfe8ea8f3225669f0716e4516623f1822f2378,Success,ERC-20,Transfer,20269746,330 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x6380bc63c4906912ac9a05bbb2da144b36a9ac08f5373f7c7b6c483cea441c8b,Success,ERC-20,Transfer,20248448,333 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x9c2d7a9cd5367d8b7f55152d83a49a7858f9205da55e31a02ae9d61d5df065b5,Success,ERC-20,Transfer,20248444,333 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x7b0da152df651ff0c01953508cf25d942846eafe6b2dbacbb4693f8db29386b4,Success,ERC-20,Transfer,20248440,333 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xdc921e62abaf90bda6ff61094f5582990128b565f4bdfe953168c25572403e55,Success,ERC-20,Transfer,20248434,333 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x896f32c1fca0b77cec75aa3106780712772dfb1dc73eba60585bfcbb76382203,Success,ERC-20,Transfer,20248433,333 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xce5bc14a43240d5589b6af2b17694540a858dd165f3dac6d65b45a78a1cc30df,Success,ERC-20,Transfer,20160817,346 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xd8af80fa86017ba3db662a668d1d465915819733310c410a11ef8cbfae98bd7d,Success,ERC-20,Transfer,20160816,346 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x65b32bf665bf56968ab524e22598b01562af4a513578d539bcf882b8f038f88a,Success,ERC-20,Transfer,20160801,346 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xaab3d35ed36f4a438e573e32d74871e7988becc4c4eb7a0afb678601b07e1d44,Success,ERC-20,Transfer,20160796,346 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xb72c343730106c3c9c5a013897ee759421de22d17e7cbc8e9f46f3a6f4baab23,Success,ERC-20,Transfer,19981500,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x2e1b810972eb798d8532ff5e8a6a18da88fc6dd835713681d74c9998f794a92e,Success,ERC-20,Transfer,19981495,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x75757839b53d377c21915c7748ef5445a55d507f1ba3d6d5725cce92e26e0c8d,Success,ERC-20,Transfer,19981490,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x4f06b48720bd5d52147e25e411dc421d341e2b8aadd8d2985603041f936a0500,Success,ERC-20,Transfer,19981485,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x54fbb18fff4c05fb6a38f756c7c3549d2d19e61ae034d50d50b55a0190b574ab,Success,ERC-20,Transfer,19981475,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x441faab739099b9cf7335819f4af37ec4d19b315761cb22a882b2c0b06a382f7,Success,ERC-20,Transfer,19981470,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x00d84aa955f06c5d1d980fe0ccfaac3f32072fd62a5b08aad9519fd2f60e8f9d,Success,ERC-20,Transfer,19976019,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xc1b03f508879f2fa2253b5bd30eb9555710167a83a4724799085c586218aa313,Success,ERC-20,Transfer,19976013,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xbed2490c0472801f917ab9b2934a7b12d192b910c6caa88d5779e97b8d7ac4c3,Success,ERC-20,Transfer,19976008,371 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x934b2faa0f4760b5dd3068418dc64e354951786609c636353a9d138974a55a11,Success,ERC-20,Transfer,19928827,378 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x95968f1264876502a5f735cd9dfe6e3ee4030c7c8c0ef9ad778aac5131a5b943,Success,ERC-20,Transfer,19928822,378 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xa47ad4c7315cca1c117677c5de4480c1cf54f7bb5c2d30646f8e0d573ec34024,Success,ERC-20,Transfer,19928817,378 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x6cd8a0920b732e088177daecef755c6b6c60a54f66471746306db52138a98f78,Success,ERC-20,Transfer,19928815,378 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x7f4b3028a40d38dd0cfbd60bf831eb778d0ac5ea3979bfdc9a3de41306043904,Success,ERC-20,Transfer,19735906,405 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xe1e82fd7063cec6eba0373df399213193216ff0d8a56b22030f583f4720a9c09,Success,ERC-20,Transfer,19735901,405 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xbece309526ce0e5d96915cd0f4fa273a31a516e8ad55cc0036de583a7775c122,Success,ERC-20,Transfer,19735896,405 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x4d4f424e553d577b6c526570d181340c793076eec1387c2d3b90b93ec82a87b9,Success,ERC-20,Transfer,19735892,405 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x95cf087beadef0a3d0d63577835614eeef125212e60ed18997de711c4a8f36af,Success,ERC-20,Transfer,19735887,405 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xb8adcb7e94602a2113853084b2338d85191cdcfa0b8bc9da2efef87fe96fd3cd,Success,ERC-20,Transfer,19735882,405 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x41aeb3ee69a511ee5a55cc1682768c0ecf97ff10dd902f7814c75ec619df656d,Success,ERC-20,Transfer,19474414,442 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x2137c17636e2f24913134ab3b30578f87c3b6bbf0c234a2fcfb852757baf61ee,Success,ERC-20,Transfer,19474409,442 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x5052c1c1ddec7b202480e21891dd96cbea3cc21e7be09d3eb14c8bf453e7d8f1,Success,ERC-20,Transfer,19446794,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xdfc34f7cea66d1c95bc3cd9560b9fa53721c7e34079248f853aa9a3a6d8564b2,Success,ERC-20,Transfer,19446789,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x11f7b83a7d9dcb39ef66fe95256e9f3d5eafdeb07ffbf8b1e828689ca6ed97e2,Success,ERC-20,Transfer,19446784,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x39d64dd64ee2a4c88f15b30265bd900a7da6859f70e7df158d3eec4db45741d9,Success,ERC-20,Transfer,19446779,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xc10c16a006da096988ed51a7ca77689f719ea36f4800c1f77d940444d34c21b9,Success,ERC-20,Transfer,19446775,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x7cd2f50cc56761c9c53fa67cdd5b92e351216847c64afdfce01e55c59dd523f3,Success,ERC-20,Transfer,19446769,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x751d502bde128e0e687df449e583f176098a1f2242b43a72d698082685cb3882,Success,ERC-20,Transfer,19446764,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xe0e61be2476edad1defc2d24b71304ee4ea9b19e6f11b459608760b338af197b,Success,ERC-20,Transfer,19446759,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x99366bd215913e0aaa2949addc97aac3ac6be09fbf01904528e1b6462a7ddf8e,Success,ERC-20,Transfer,19446755,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x324ac21a2a009c186da9e197139ceebfb157ad09a06f2a57e31f66771a435d77,Success,ERC-20,Transfer,19446750,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x801d163ca67f181bb6b0aebd309256637d7ff8e5659f2eaa40174dd74b99bc62,Success,ERC-20,Transfer,19446744,446 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x1e062c4fab8646826d4a2cead8a755a0bc1deaa5cdaa2ad971ffa9045e4e57b8,Success,ERC-20,Transfer,19430402,448 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0xaf2da0811fadab53b10f84d0f959d11a5f2e09fdc80732ef252139fc761a12c6,Success,ERC-20,Transfer,19430397,448 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0xa135ead4892cacdc84daaca0c6a8aec8897a923c95b273b2bb46d6c502c486bc,Success,ERC-20,Transfer,19430392,448 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x63297d95e1d8e1bc522167624660642b7c9b883b0f1e779ebf7ef64f6cd5f7e9,Success,ERC-20,Transfer,19423186,449 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x0bd68b9516b0d13212605facb470ec38c5e1a91774a4bc4d64f0694471545dc4,Success,ERC-20,Transfer,19423181,449 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0xcc9aab79933fe3ede619710bbe08d1fb4c904b62e0d96215c31214d7af464fd6,Success,ERC-20,Transfer,19423176,449 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x9b81c94b89e57b120a7c49ee35c1a87e90827f12044ffc8d69fc5f44a6ffd501,Success,ERC-20,Transfer,19419610,449 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.0036761
